1.632573e-04,7.038184e-05,1.331467e-05,2.076232e-05,2.431777e-05,2.241081e-05,4.471122e-05,1.340605e-04,2.567037e-04,4.646188e-04
1.398093e-05,1.897832e-05,2.168542e-05,1.995502e-05,3.131041e-05,3.113088e-05,8.586924e-05,1.560571e-04,4.031156e-04,7.750029e-04
1.682946e-05,2.209406e-05,1.888743e-05,3.435317e-05,4.609868e-05,4.490480e-05,1.381510e-04,3.446949e-04,6.145844e-04,1.252992e-03
2.119919e-05,3.072348e-05,2.451948e-05,4.907743e-05,6.913638e-05,6.718047e-05,2.555063e-04,5.773801e-04,9.305135e-04,2.123314e-03
2.897358e-05,4.331775e-05,5.426866e-05,4.690783e-05,6.639883e-05,1.790316e-04,3.648107e-04,9.349996e-04,1.674031e-03,3.332210e-03
4.019914e-05,4.013157e-05,5.188414e-05,1.185990e-04,1.018771e-04,1.692187e-04,5.963456e-04,1.505829e-03,2.997623e-03,5.614838e-03
6.218560e-05,6.156800e-05,1.367408e-04,1.130048e-04,2.871388e-04,4.867268e-04,8.501118e-04,2.029483e-03,3.879455e-03,8.982079e-03
9.626320e-05,9.620500e-05,2.184592e-04,1.819682e-04,4.712990e-04,6.970776e-03,3.446620e-03,3.289443e-03,6.425943e-03,1.479213e-02
1.541592e-04,2.701930e-04,2.002658e-04,5.243400e-04,9.822908e-04,9.980146e-04,2.134714e-03,4.789694e-03,1.063843e-02,2.439734e-02
3.052734e-04,4.392298e-04,3.282448e-04,8.537626e-04,8.513828e-04,1.768565e-03,3.069183e-03,6.569737e-03,1.774594e-02,4.100432e-02
